,0
925,128000.0
926,134500.0
927,107000.0
928,130000.0
929,143500.0
930,135000.0
931,110000.0
932,174000.0
933,128000.0
934,240000.0
935,147500.0
936,184000.0
937,134800.0
938,39300.0
939,39300.0
940,131000.0
941,155000.0
942,124000.0
943,146000.0
944,170000.0
945,117000.0
946,134500.0
947,156000.0
948,139000.0
949,207500.0
950,117000.0
951,150000.0
952,143000.0
953,114500.0
954,112000.0
955,130000.0
956,154500.0
957,130000.0
958,159434.0
959,118000.0
960,139000.0
961,141000.0
962,117000.0
963,139000.0
964,200000.0
965,125000.0
966,135500.0
967,187500.0
968,135750.0
969,128500.0
970,120000.0
971,156000.0
972,135000.0
973,154000.0
974,155000.0
975,94500.0
976,112500.0
977,123000.0
978,119750.0
979,112000.0
980,100000.0
981,80000.0
982,119750.0
983,141000.0
984,95000.0
985,132000.0
986,252000.0
987,138000.0
988,139000.0
989,177000.0
990,120000.0
991,197000.0
992,94500.0
993,128000.0
994,88000.0
995,140000.0
996,103200.0
997,66500.0
998,100000.0
999,127500.0
1000,125500.0
1001,153575.0
1002,106000.0
1003,139000.0
1004,100000.0
1005,115000.0
1006,185900.0
1007,96500.0
1008,55000.0
1009,240000.0
1010,200000.0
1011,191000.0
1012,120500.0
1013,98000.0
1014,197000.0
1015,107000.0
1016,134500.0
1017,168000.0
1018,97000.0
1019,125000.0
1020,137000.0
1021,123000.0
1022,125000.0
1023,125000.0
1024,130000.0
1025,155000.0
1026,240000.0
1027,149000.0
1028,145000.0
1029,176000.0
1030,83000.0
1031,193000.0
1032,90000.0
1033,160000.0
1034,82000.0
1035,217000.0
1036,139000.0
1037,116500.0
1038,82000.0
1039,145000.0
1040,142000.0
1041,150000.0
1042,109500.0
1043,178000.0
1044,236000.0
1045,244600.0
1046,372500.0
1047,248900.0
1048,279500.0
1049,201000.0
1050,196500.0
1051,227875.0
1052,235000.0
1053,230500.0
1054,158500.0
1055,149900.0
1056,143000.0
1057,152000.0
1058,237000.0
1059,200000.0
1060,186500.0
1061,221000.0
1062,129000.0
1063,124000.0
1064,159500.0
1065,124000.0
1066,108500.0
1067,128200.0
1068,129000.0
1069,145000.0
1070,221500.0
1071,226700.0
1072,195000.0
1073,225000.0
1074,315000.0
1075,205000.0
1076,202500.0
1077,172500.0
1078,194000.0
1079,169990.0
1080,184000.0
1081,192140.0
1082,134500.0
1083,151000.0
1084,112000.0
1085,155000.0
1086,140000.0
1087,145000.0
1088,167500.0
1089,184750.0
1090,140000.0
1091,134800.0
1092,82000.0
1093,149350.0
1094,64500.0
1095,100000.0
1096,102000.0
1097,169500.0
1098,153000.0
1099,139000.0
1100,151000.0
1101,177000.0
1102,153575.0
1103,164000.0
1104,84900.0
1105,165000.0
1106,120500.0
1107,162000.0
1108,211000.0
1109,139000.0
1110,180000.0
1111,229456.0
1112,275000.0
1113,345000.0
1114,120500.0
1115,128000.0
1116,132000.0
1117,119000.0
1118,88000.0
1119,128000.0
1120,125000.0
1121,144000.0
1122,392500.0
1123,142500.0
1124,148000.0
1125,210000.0
1126,226000.0
1127,139400.0
1128,148500.0
1129,335000.0
1130,217000.0
1131,227000.0
1132,209500.0
1133,194000.0
1134,202500.0
1135,257000.0
1136,181000.0
1137,290000.0
1138,314813.0
1139,134432.0
1140,148000.0
1141,88000.0
1142,92000.0
1143,81000.0
1144,88000.0
1145,135000.0
1146,165000.0
1147,171000.0
1148,192140.0
1149,124900.0
1150,165000.0
1151,145000.0
1152,133500.0
1153,133500.0
1154,143000.0
1155,139950.0
1156,163500.0
1157,175000.0
1158,289000.0
1159,192000.0
1160,183200.0
1161,179000.0
1162,228500.0
1163,228000.0
1164,372500.0
1165,173000.0
1166,192000.0
1167,342643.0
1168,755000.0
1169,350000.0
1170,485000.0
1171,342643.0
1172,318061.0
1173,315000.0
1174,142500.0
1175,170000.0
1176,82500.0
1177,290000.0
1178,186500.0
1179,158000.0
1180,81000.0
1181,197500.0
1182,79900.0
1183,122500.0
1184,106000.0
1185,100000.0
1186,80000.0
1187,127500.0
1188,165500.0
1189,139400.0
1190,146000.0
1191,485000.0
1192,256300.0
1193,279500.0
1194,394432.0
1195,325000.0
1196,415298.0
1197,255000.0
1198,309000.0
1199,305000.0
1200,314813.0
1201,374000.0
1202,271000.0
1203,266000.0
1204,325000.0
1205,266000.0
1206,163990.0
1207,155835.0
1208,176432.0
1209,281213.0
1210,155835.0
1211,202500.0
1212,185000.0
1213,190000.0
1214,167240.0
1215,185000.0
1216,173000.0
1217,290000.0
1218,275500.0
1219,250000.0
1220,466500.0
1221,340000.0
1222,386250.0
1223,281213.0
1224,315000.0
1225,295493.0
1226,318000.0
1227,230000.0
1228,213500.0
1229,466500.0
1230,200000.0
1231,154000.0
1232,179000.0
1233,158500.0
1234,176000.0
1235,176000.0
1236,207500.0
1237,204000.0
1238,197500.0
1239,179200.0
1240,173733.0
1241,108500.0
1242,145000.0
1243,151000.0
1244,126000.0
1245,147000.0
1246,79500.0
1247,158500.0
1248,106500.0
1249,134500.0
1250,328000.0
1251,325000.0
1252,205950.0
1253,147400.0
1254,168500.0
1255,207000.0
1256,185000.0
1257,209500.0
1258,155000.0
1259,167000.0
1260,128000.0
1261,152000.0
1262,132500.0
1263,130000.0
1264,124500.0
1265,155000.0
1266,165500.0
1267,185750.0
1268,172500.0
1269,140000.0
1270,119000.0
1271,119750.0
1272,168000.0
1273,115000.0
1274,135000.0
1275,140000.0
1276,114500.0
1277,125000.0
1278,163000.0
1279,156000.0
1280,164500.0
1281,163000.0
1282,164500.0
1283,137500.0
1284,156000.0
1285,133700.0
1286,185750.0
1287,110000.0
1288,130000.0
1289,139000.0
1290,144000.0
1291,274725.0
1292,160000.0
1293,240000.0
1294,110000.0
1295,135750.0
1296,72500.0
1297,83000.0
1298,149500.0
1299,117000.0
1300,136000.0
1301,135000.0
1302,205000.0
1303,174000.0
1304,244400.0
1305,127000.0
1306,93500.0
1307,119000.0
1308,134000.0
1309,155000.0
1310,124900.0
1311,151000.0
1312,112000.0
1313,139000.0
1314,131000.0
1315,176500.0
1316,161000.0
1317,122000.0
1318,145000.0
1319,125000.0
1320,119000.0
1321,75000.0
1322,119500.0
1323,135000.0
1324,132000.0
1325,89000.0
1326,125500.0
1327,88000.0
1328,167500.0
1329,106250.0
1330,79500.0
1331,85000.0
1332,138887.0
1333,106000.0
1334,103200.0
1335,80000.0
1336,250000.0
1337,157500.0
1338,110000.0
1339,79000.0
1340,103000.0
1341,127000.0
1342,136905.0
1343,139600.0
1344,91000.0
1345,118000.0
1346,151000.0
1347,155000.0
1348,134500.0
1349,128000.0
1350,180000.0
1351,142500.0
1352,145000.0
1353,145000.0
1354,76000.0
1355,335000.0
1356,112500.0
1357,137000.0
1358,175500.0
1359,94750.0
1360,110000.0
1361,190000.0
1362,200000.0
1363,180000.0
1364,128500.0
1365,160000.0
1366,139000.0
1367,200000.0
1368,188000.0
1369,226000.0
1370,189000.0
1371,217000.0
1372,264561.0
1373,226000.0
1374,212900.0
1375,183000.0
1376,211000.0
1377,175000.0
1378,181900.0
1379,206300.0
1380,193000.0
1381,231500.0
1382,165000.0
1383,153000.0
1384,130500.0
1385,190000.0
1386,211000.0
1387,179900.0
1388,192500.0
1389,248000.0
1390,294000.0
1391,221000.0
1392,238000.0
1393,136500.0
1394,210000.0
1395,225000.0
1396,190000.0
1397,203000.0
1398,135000.0
1399,132500.0
1400,130000.0
1401,188000.0
1402,119500.0
1403,290000.0
1404,140000.0
1405,130000.0
1406,125500.0
1407,68400.0
1408,130000.0
1409,211000.0
1410,89500.0
1411,58500.0
1412,94000.0
1413,145000.0
1414,107000.0
1415,189950.0
1416,188700.0
1417,200100.0
1418,144500.0
1419,102000.0
1420,161500.0
1421,153000.0
1422,183900.0
1423,188000.0
1424,197900.0
1425,169500.0
1426,79000.0
1427,131000.0
1428,80500.0
1429,103000.0
1430,104900.0
1431,40000.0
1432,93000.0
1433,40000.0
1434,372402.0
1435,235000.0
1436,215000.0
1437,124000.0
1438,230500.0
1439,144900.0
1440,175000.0
1441,176000.0
1442,290000.0
1443,394432.0
1444,113000.0
1445,206300.0
1446,115000.0
1447,100000.0
1448,150900.0
1449,85400.0
1450,88000.0
1451,158000.0
1452,80000.0
1453,75500.0
1454,84500.0
1455,83500.0
1456,142000.0
1457,108000.0
1458,192000.0
