,0
139,194339.64866666668
140,81895.50033333333
141,116505.20266666666
142,96199.51
143,281642.50533333333
144,249355.41366666666
145,168015.48866666667
146,162002.58433333333
147,215542.99866666668
148,201938.81066666666
149,163114.16066666666
150,149231.36
151,166465.27366666668
152,166379.83433333333
153,122694.46266666667
154,86491.71633333333
155,81725.98433333333
156,87309.87733333334
157,127959.24966666667
158,129829.55833333333
159,151703.14833333335
160,134927.271
161,154690.325
162,289668.5243333333
163,207991.80366666667
164,129676.24666666667
165,173470.56633333332
166,190249.30333333334
167,280317.5246666667
168,175344.56133333335
169,353994.78633333335
170,222259.876
171,248837.12566666666
172,169202.85466666668
173,181666.55
174,178039.36266666665
175,160601.51933333333
176,176583.60866666667
177,214282.55366666667
178,179417.624
179,250028.99933333334
180,184119.87033333333
181,225009.27633333334
182,227150.70466666666
183,228039.55066666668
184,184746.055
185,154204.41233333334
186,162891.83333333334
187,142474.494
188,139628.75733333334
189,120634.02433333333
190,122458.89833333333
191,92564.76766666667
192,98043.03866666666
193,157291.36
194,157181.42233333332
195,150581.3
196,154199.85333333333
197,156081.449
198,144994.18466666667
199,145257.639
200,437467.298
201,386019.12066666665
202,378357.5416666667
203,455824.95366666664
204,315772.405
205,331160.32866666664
206,354114.85866666667
207,327574.592
208,299454.534
209,335883.55566666665
210,260897.27066666668
211,461607.1456666667
212,300343.7513333333
213,251643.00933333332
214,186961.34766666667
215,189973.44833333333
216,214178.22866666666
217,464580.589
218,378153.68933333334
219,325535.46466666664
220,269231.8886666667
221,302913.2993333333
222,188356.62033333333
223,170165.71
224,173712.93266666666
225,167769.89766666666
226,167657.102
227,187787.728
228,188849.65133333334
229,183788.13
230,174071.35833333334
231,266610.91566666664
232,169247.076
233,184263.72133333332
234,170451.86866666668
235,264701.163
236,172790.53566666666
237,343359.171
238,328903.275
239,239532.967
240,263157.83166666667
241,254666.12466666667
242,252054.80666666667
243,295133.7563333333
244,239840.936
245,455644.22
246,223395.99033333332
247,221342.54533333334
248,284805.908
249,226076.321
250,267733.4666666667
251,236351.745
252,249181.60366666666
253,220433.79066666667
254,201010.77033333332
255,176691.606
256,164731.28066666666
257,143408.76266666668
258,206691.128
259,250198.884
260,166348.14633333334
261,135051.319
262,156332.48
263,214807.38266666667
264,231047.32466666665
265,186505.325
266,171065.561
267,188132.75666666665
268,163537.67033333334
269,158212.50633333332
270,122909.23766666667
271,132524.51666666666
272,127631.17266666667
273,132243.375
274,133243.05466666666
275,117644.61033333333
276,366726.4523333333
277,216644.35966666666
278,273073.27166666667
279,189216.92
280,180436.748
281,171424.78533333333
282,174762.557
283,316581.063
284,249271.15233333333
285,273808.68333333335
286,218335.23333333334
287,205005.69933333332
288,160804.74433333334
289,149646.53
290,228006.81766666667
291,122800.227
292,142181.11533333332
293,215589.90233333333
294,164664.84633333332
295,121307.28566666666
296,122082.41566666667
297,148786.10633333333
298,166605.973
299,160313.81833333333
300,152601.86066666667
301,175644.105
302,165147.36166666666
303,117372.97966666667
304,168866.22766666667
305,172841.62133333334
306,193652.39833333335
307,140821.57633333333
308,164278.84
309,140273.20166666666
310,138326.71633333334
311,137889.01233333335
312,142589.66433333332
313,131998.402
314,132448.344
315,117038.33966666667
316,119127.62033333334
317,128052.386
318,116280.896
319,177556.37933333335
320,132545.44566666667
321,100117.64566666666
322,130777.504
323,98015.244
324,116403.087
325,144977.36866666668
326,167013.49266666666
327,60610.771
328,93886.20633333334
329,89467.56666666667
330,178479.36
331,154504.573
332,138538.098
333,141177.05466666666
334,138680.38933333333
335,119771.96533333333
336,113241.01933333333
337,126751.96333333333
338,115775.12533333333
339,126479.283
340,129005.956
341,150558.919
342,148445.81433333334
343,141092.16733333335
344,135749.95166666666
345,115012.42233333334
346,145843.53233333334
347,121273.29266666666
348,127594.94266666667
349,147294.73566666667
350,116235.73133333333
351,115589.33766666667
352,122374.17533333333
353,101991.63933333334
354,62763.748
355,103195.23066666667
356,121164.89833333333
357,130913.98833333333
358,118253.064
359,80791.11133333333
360,122274.29233333333
361,146113.702
362,61090.297
363,141466.43533333333
364,142329.97433333335
365,104052.765
366,108064.16633333333
367,140668.28266666667
368,113893.28566666666
369,138902.72933333332
370,169589.31933333335
371,113984.734
372,150145.18566666666
373,131988.91566666667
374,177526.87566666666
375,126725.92433333333
376,104871.97533333334
377,136982.36966666667
378,87120.323
379,166541.50766666667
380,149415.32
381,90888.66
382,143727.85533333334
383,139183.96866666665
384,139389.423
385,152591.76933333333
386,158190.951
387,65182.37033333333
388,119366.13866666667
389,130601.05833333333
390,153473.76366666667
391,129175.071
392,135095.35233333334
393,174223.646
394,143785.62866666666
395,221571.32866666667
396,155563.222
397,140106.56766666667
398,121915.52833333334
399,154158.25533333333
400,121504.785
401,273117.2253333333
402,269981.71266666666
403,269981.71266666666
404,320850.69666666666
405,320938.6263333333
406,242307.31066666666
407,302396.99933333334
408,193564.019
409,248316.005
410,254716.12466666667
411,173183.76533333334
412,226472.382
413,139780.181
414,204004.591
415,195996.008
416,208456.339
417,210324.536
418,133221.12133333334
419,136607.77966666667
420,237094.002
421,258541.56966666668
422,198272.89466666666
423,220515.31333333332
424,256878.17666666667
425,301058.84866666666
426,199450.04766666668
427,279771.78733333334
428,165615.35233333334
429,137321.089
430,142394.16133333332
431,111415.701
432,136514.23
433,129656.03666666667
434,150847.882
435,124799.77333333333
436,119590.82966666667
437,108792.63966666667
438,127405.89533333333
439,148769.94366666666
440,171939.005
441,132373.26266666668
442,221654.553
443,136010.402
444,181864.82066666667
445,156618.30166666667
446,206609.795
447,116389.815
448,134759.566
449,125266.56566666666
450,196298.07466666665
451,261163.45733333332
452,144092.95933333333
453,64844.715
454,331120.0626666667
455,72186.51633333333
456,256559.341
457,136313.368
458,157597.022
459,150240.39866666668
460,409072.5343333333
461,326660.055
462,201510.89233333332
463,240531.74833333332
464,229106.81733333334
465,379710.274
466,141319.90266666666
467,159932.12366666668
468,126752.926
469,127616.808
470,140360.27633333334
471,134759.12633333332
472,170545.098
473,182315.06866666666
474,175315.91266666667
475,190744.10533333334
476,181360.70266666668
477,165696.99433333334
478,250394.38666666666
479,198173.55833333332
480,176895.97933333332
481,188469.48233333332
482,197110.21466666667
483,315119.622
484,366251.73
485,154990.416
486,312216.922
487,171785.86933333334
488,247593.49133333334
489,178797.593
490,261851.97466666668
491,246922.50466666667
492,164550.80233333333
493,206988.47166666668
494,131121.256
495,276068.52033333335
496,158423.19533333334
497,309214.1496666667
498,138560.847
499,114978.91966666667
500,117956.16833333333
501,94653.97366666667
502,104218.669
503,111705.51766666667
504,155375.52866666668
505,156048.78866666666
506,293133.5713333333
507,394441.47133333335
508,375916.9253333333
509,420301.5036666667
510,418883.1093333333
511,360871.34533333336
512,270188.061
513,316404.517
514,464537.38033333333
515,276514.9716666667
516,362437.5673333333
517,354789.72733333334
518,331506.3616666667
519,194027.88333333333
520,337446.327
521,230699.495
522,217516.25966666668
523,168592.95466666666
524,207107.28833333333
525,212410.16066666666
526,180588.98133333333
527,178308.09666666668
528,187307.479
529,219879.293
530,217914.942
531,214868.04266666668
532,173643.25933333332
533,246096.645
534,184091.51566666667
535,256961.92766666666
536,325321.263
537,347359.21166666667
538,251099.39766666666
539,303688.44933333335
540,270214.366
541,232311.42933333333
542,252931.14166666666
543,263749.4793333333
544,230949.687
545,223183.84
546,246934.051
547,213684.46733333333
548,189527.90233333333
549,192415.82133333333
550,150076.93333333332
551,180232.77766666666
552,180827.74033333332
553,186476.03166666668
554,197166.88266666667
555,191475.767
556,207120.302
557,126496.40966666667
558,134170.38633333333
559,119106.785
560,117653.09166666666
561,176458.76733333332
562,149649.58866666668
563,221653.44866666666
564,366520.48333333334
565,184904.07533333334
566,147950.88733333335
567,152427.48433333333
568,169270.26833333334
569,279893.139
570,260651.854
571,279385.25033333333
572,273849.90866666666
573,164164.99966666667
574,206340.181
575,187940.24566666665
576,193990.11333333334
577,328436.16366666666
578,212728.89433333333
579,399198.322
580,286999.20533333335
581,208935.26266666668
582,171146.25866666666
583,173020.933
584,233925.57066666667
585,134049.27766666666
586,152871.42133333333
587,134157.35433333332
588,135381.62433333334
589,171496.84366666665
590,105519.59333333334
591,135377.361
592,144947.81333333332
593,86329.013
594,159944.91433333332
595,128443.31
596,128555.22266666667
597,208316.41766666668
598,127362.33166666667
599,165893.68566666666
600,172456.43066666665
601,138479.161
602,112005.08066666666
603,139809.07366666666
604,122980.083
605,172186.65566666666
606,135220.39933333333
607,134853.64066666667
608,86259.22033333333
609,110232.04066666667
610,95394.241
611,135161.49033333332
612,133893.33733333333
613,180980.63566666667
614,146797.101
615,121476.63266666667
616,149944.79466666665
617,131293.471
618,130837.88366666666
619,115203.75133333333
620,121271.974
621,130446.81766666667
622,145196.142
623,110930.063
624,133473.11866666668
625,113881.76366666667
626,121199.00066666666
627,108831.14766666667
628,94016.264
629,132725.39933333333
630,125708.48
631,133395.56333333332
632,141074.07
633,141670.617
634,150002.69633333333
635,89098.17366666667
636,98469.83233333334
637,148167.381
638,64290.268
639,114703.10766666666
640,123287.401
641,145419.91733333335
642,105390.05966666667
643,133659.13533333334
644,129415.606
645,81616.166
646,246498.758
647,118453.94866666666
648,114161.97933333334
649,123456.96333333333
650,158491.54133333333
651,141265.90133333334
652,119836.70666666667
653,112000.77433333333
654,156145.628
655,114328.507
656,147685.022
657,119749.841
658,109523.19833333333
659,115300.119
660,114355.872
661,104529.81133333333
662,91979.79066666667
663,187363.05766666666
664,133369.36266666665
665,162795.028
666,148553.367
667,125911.94933333334
668,103549.65633333333
669,145715.42666666667
670,153100.86466666666
671,116780.48966666666
672,116493.40833333334
673,118718.863
674,105689.959
675,84830.105
676,117998.04133333333
677,137715.084
678,153871.661
679,137821.79
680,141400.296
681,138300.58466666666
682,145436.80333333334
683,116112.34266666666
684,135619.40333333332
685,150748.84
686,169680.613
687,127592.23866666667
688,136263.45233333332
689,236117.727
690,135722.69266666667
691,171665.535
692,159119.68533333333
693,110024.25833333333
694,127394.26
695,222264.189
696,245466.55766666666
697,236051.04333333333
698,223043.15433333334
699,172719.14366666667
700,252166.33566666668
701,407852.02733333333
702,330568.9886666667
703,255423.99166666667
704,184752.73966666666
705,144997.139
706,205846.7
707,212742.965
708,193061.72333333333
709,219734.71666666667
710,143936.29866666667
711,139838.94366666666
712,166234.90166666667
713,239911.83633333334
714,305386.44533333334
715,320895.67966666666
716,255487.54066666667
717,223327.819
718,144555.18666666668
719,191379.834
720,192762.78333333333
721,227622.09933333335
722,194371.45733333332
723,136477.466
724,135106.172
725,146288.081
726,150086.92433333333
727,156935.50366666666
728,184346.04233333335
729,84236.145
730,88926.278
731,93473.227
732,97988.146
733,101442.046
734,112333.12866666667
735,108268.55066666666
736,112791.55666666667
737,157229.90033333332
738,159519.18833333332
739,128746.02133333334
740,129939.825
741,200748.04366666666
742,164480.44066666666
743,175854.66366666666
744,112013.45766666667
745,132220.15333333332
746,235435.01666666666
747,227303.62633333332
748,189919.28033333333
749,123889.29666666666
750,113865.59666666666
751,112775.58333333333
752,103348.12233333333
753,144067.54033333334
754,104577.762
755,153673.908
756,72342.88066666666
757,91054.22633333334
758,74548.03466666667
759,83550.39966666666
760,332564.50933333335
761,257122.89266666668
762,259900.675
763,215441.27466666666
764,135758.001
765,178927.108
766,200236.468
767,280998.843
768,240224.62833333333
769,162853.29533333334
770,214483.11766666666
771,171952.435
772,173942.915
773,255216.601
774,199123.92366666667
775,276216.92
776,355053.2386666667
777,201713.83266666665
778,124448.961
779,163808.43066666665
780,154288.34233333333
781,136267.73933333333
782,139544.46966666667
783,95865.566
784,94472.161
785,144251.643
786,103133.88566666667
787,123495.06133333333
788,125864.841
789,137391.47733333334
790,121013.692
791,175711.94833333333
792,156144.12733333334
793,178178.69833333333
794,193086.73166666666
795,183278.76466666666
796,195092.02933333334
797,175378.02733333333
798,179298.40233333333
799,149099.85766666668
800,190757.672
801,209509.389
802,328998.595
803,437982.294
804,167623.64933333333
805,289676.2673333333
806,359334.83666666667
807,375359.628
808,162740.296
809,183996.263
810,251524.84766666667
811,204449.31066666666
812,166373.903
813,171882.30533333332
814,163362.148
815,167370.98066666667
816,179108.41866666666
817,157329.73533333334
818,123896.80966666667
819,119708.095
820,177746.683
821,175550.14366666667
822,97079.87366666667
823,108673.461
824,150797.919
825,130444.60933333333
826,338351.54466666665
827,271268.40966666664
828,379195.91233333334
829,419506.245
830,314377.7193333333
831,399812.2966666667
832,456927.05666666664
833,391138.0833333333
834,436350.07866666664
835,281858.32666666666
836,312115.37
837,324663.75766666664
838,377259.416
839,321942.44566666667
840,281248.442
841,229906.33566666668
842,240544.28
843,243312.56733333334
844,185758.82966666666
845,186136.42233333332
846,187372.64833333335
847,219466.52666666667
848,284245.7353333333
849,220855.37266666666
850,194839.638
851,166052.27133333334
852,174271.91866666666
853,176889.234
854,172377.92666666667
855,174859.00466666667
856,179540.14
857,173206.37366666668
858,176091.52833333332
859,180102.88466666668
860,252896.392
861,167917.35133333332
862,179597.76966666666
863,168825.80733333333
864,219492.77966666667
865,166401.965
866,213864.29533333334
867,219617.81
868,182765.41666666666
869,178058.596
870,351147.76533333334
871,395045.15466666664
872,313835.229
873,261243.29233333335
874,260036.437
875,334691.15633333335
876,200433.43966666667
877,284281.281
878,231600.04266666668
879,382964.46966666664
880,220116.15533333333
881,239415.06866666666
882,221252.634
883,237327.619
884,241633.13733333335
885,220060.41366666666
886,196455.238
887,230319.154
888,151497.48733333332
889,284454.86733333336
890,261451.93233333333
891,243672.589
892,207071.064
893,133831.882
894,158275.596
895,153406.52
896,200723.786
897,196618.47633333332
898,125114.03266666667
899,120166.28033333333
900,139093.92033333334
901,267551.078
902,141796.85366666666
903,151618.069
904,218268.97433333335
905,191305.05733333333
906,221073.89533333332
907,203612.58233333332
908,220699.182
909,167981.54666666666
910,169332.16966666665
911,175274.39933333333
912,266322.6876666667
913,298565.514
914,243414.03566666666
915,272558.38
916,349322.143
917,133350.81266666666
918,198027.688
919,144233.68333333332
920,159705.919
921,183551.76166666666
922,214025.79
923,239752.56333333332
924,150773.784
925,141883.483
926,134492.37166666667
927,100767.076
928,125388.168
929,136073.205
930,135428.809
931,112235.64166666666
932,160729.86366666667
933,146001.39366666667
934,195482.703
935,149841.95833333334
936,196215.664
937,123918.70433333333
938,61542.76233333333
939,58718.71166666667
940,117044.20966666666
941,138318.33766666666
942,130683.30166666667
943,143928.05966666667
944,160784.68933333334
945,136019.10333333333
946,129286.83366666667
947,138021.37866666666
948,134701.71766666666
949,162761.41633333333
950,121382.336
951,158156.371
952,140683.337
953,134381.23333333334
954,127644.39833333333
955,129301.78866666666
956,133461.948
957,123873.86066666666
958,128780.83966666667
959,126745.70266666666
960,152667.78566666666
961,119879.94333333333
962,128586.27766666666
963,149034.504
964,164228.724
965,126830.564
966,134648.25233333334
967,172468.36133333333
968,115733.50733333333
969,128689.12533333333
970,115213.65533333333
971,135830.22666666665
972,144260.964
973,145221.4
974,152178.75433333335
975,106579.578
976,113160.733
977,124294.172
978,112356.32566666667
979,123655.56633333334
980,107063.40933333333
981,105377.762
982,114729.24266666667
983,128632.58633333334
984,91000.80633333333
985,129655.41966666667
986,222487.334
987,139845.635
988,119060.26233333333
989,150419.812
990,126727.17933333333
991,217237.65533333333
992,99672.02533333334
993,128224.56433333333
994,104264.44
995,146033.178
996,117483.96
997,110772.39
998,111244.65633333333
999,141768.16866666666
1000,118776.096
1001,139485.53433333334
1002,119226.63433333334
1003,155340.431
1004,130919.826
1005,117959.572
1006,156317.98766666665
1007,93739.18133333333
1008,90679.76
1009,182663.819
1010,203540.19633333333
1011,170836.95233333332
1012,117636.20366666667
1013,104677.14633333334
1014,226708.40033333332
1015,111549.48033333334
1016,132386.428
1017,161129.08466666666
1018,115223.652
1019,136216.64433333333
1020,123892.03
1021,134197.52366666668
1022,116699.555
1023,123317.96133333334
1024,121573.97766666667
1025,153791.54533333334
1026,180951.62866666666
1027,153284.17733333333
1028,145713.112
1029,152772.71133333334
1030,92225.01633333333
1031,184687.481
1032,139596.534
1033,167097.92
1034,97269.569
1035,215385.301
1036,150381.25833333333
1037,115685.13833333334
1038,92265.86566666666
1039,131973.07
1040,134933.88566666667
1041,148848.12766666667
1042,102155.15533333333
1043,178769.105
1044,219131.85833333334
1045,256238.79633333333
1046,307460.92066666664
1047,255598.846
1048,217880.05333333334
1049,230412.55
1050,187572.50133333332
1051,216378.462
1052,218670.86866666668
1053,238529.94733333334
1054,150494.62066666665
1055,154911.80466666666
1056,134493.58666666667
1057,144715.24966666667
1058,227228.877
1059,207275.24333333335
1060,194266.345
1061,222341.28966666668
1062,134594.42266666668
1063,139162.608
1064,144280.012
1065,140424.13133333332
1066,114076.03533333333
1067,129481.81166666666
1068,133418.88833333334
1069,111113.34233333333
1070,241065.63233333334
1071,231227.42933333333
1072,199468.56933333335
1073,242312.63333333333
1074,303338.081
1075,230730.72066666666
1076,228126.25633333332
1077,186794.87866666666
1078,188837.81833333333
1079,175994.86933333334
1080,181494.859
1081,167234.95833333334
1082,131631.13133333332
1083,136998.368
1084,131259.094
1085,147092.11833333335
1086,141020.28333333333
1087,161499.51733333332
1088,163545.17066666667
1089,365310.063
1090,145125.32133333333
1091,119634.69433333333
1092,87024.162
1093,122376.351
1094,109549.331
1095,106090.311
1096,117753.65066666667
1097,160078.74866666668
1098,140681.614
1099,123643.61533333334
1100,140545.148
1101,135912.08566666668
1102,145352.00133333332
1103,171157.858
1104,123575.96
1105,151772.64033333334
1106,132028.202
1107,190179.64833333335
1108,198279.131
1109,122772.304
1110,165193.444
1111,188082.396
1112,243925.64433333333
1113,294882.001
1114,127396.147
1115,130353.20666666667
1116,158879.35166666665
1117,98656.783
1118,82681.78266666667
1119,132159.10766666668
1120,135535.886
1121,118896.08266666667
1122,284890.01766666665
1123,162546.53633333332
1124,176716.62033333333
1125,204941.73433333333
1126,204925.86033333334
1127,151220.38
1128,145027.042
1129,230733.788
1130,200536.02666666667
1131,228019.48133333333
1132,255770.97666666665
1133,177282.51933333333
1134,209461.022
1135,333911.188
1136,182134.428
1137,274385.457
1138,323475.995
1139,157652.80233333333
1140,132620.271
1141,86535.08266666667
1142,93353.61533333334
1143,86880.61933333334
1144,86171.868
1145,144862.42966666666
1146,172684.99866666668
1147,197311.75166666668
1148,166390.188
1149,116447.469
1150,153500.29366666666
1151,154624.07033333334
1152,126674.86933333334
1153,125023.44066666666
1154,152966.213
1155,138541.21433333334
1156,168552.47166666668
1157,177144.40566666666
1158,232366.51266666668
1159,187451.321
1160,183677.21333333335
1161,187868.06833333333
1162,249765.61933333334
1163,268303.6763333333
1164,322145.74933333334
1165,163859.23133333333
1166,183600.93
1167,410996.659
1168,544357.8913333333
1169,347331.9863333333
1170,449546.9546666667
1171,401835.63333333336
1172,313061.074
1173,381686.001
1174,148825.08666666667
1175,196865.07066666667
1176,164856.87366666668
1177,256878.98033333334
1178,181710.768
1179,152771.47033333333
1180,106357.46933333333
1181,189545.954
1182,107832.10366666666
1183,130642.50066666666
1184,98392.53166666666
1185,92268.494
1186,99761.655
1187,138150.28933333332
1188,142239.18033333332
1189,149752.69833333333
1190,156534.04733333332
1191,436845.78966666665
1192,251041.65666666668
1193,246597.46533333333
1194,365473.5256666667
1195,324722.1593333333
1196,336917.833
1197,281516.003
1198,300640.4066666667
1199,319226.41
1200,336444.94566666667
1201,343045.11833333335
1202,279146.5966666667
1203,281009.175
1204,315124.4596666667
1205,287511.83266666665
1206,168691.383
1207,179518.10966666666
1208,177485.86133333333
1209,286397.052
1210,180879.50433333335
1211,180954.23933333333
1212,205330.76033333334
1213,203205.89266666668
1214,167374.49333333335
1215,189034.34766666667
1216,198316.465
1217,259356.91
1218,280714.50666666665
1219,270533.8213333333
1220,406488.52033333335
1221,328583.9643333333
1222,512067.39133333333
1223,306307.26033333334
1224,341920.89433333336
1225,261669.85033333334
1226,333165.857
1227,230258.75666666665
1228,214405.952
1229,472696.732
1230,187548.072
1231,138927.91266666667
1232,193005.38433333332
1233,136709.22033333333
1234,194547.32866666667
1235,188492.37133333334
1236,192130.97733333334
1237,198533.06833333333
1238,179817.96566666666
1239,167922.23133333333
1240,150180.869
1241,115484.145
1242,146054.35533333334
1243,140747.93566666666
1244,126434.872
1245,119606.63
1246,124875.63866666667
1247,136436.765
1248,113491.053
1249,125993.71
1250,287762.0603333333
1251,363117.51766666665
1252,179412.83366666667
1253,149764.50133333332
1254,171472.103
1255,165586.84833333333
1256,185010.63966666666
1257,232240.58733333333
1258,156197.351
1259,164564.04866666667
1260,142624.61733333333
1261,167867.75766666667
1262,144415.25633333332
1263,129556.71866666667
1264,137024.16133333332
1265,148632.673
1266,169806.94766666667
1267,167678.382
1268,157468.93166666667
1269,146046.293
1270,119954.38033333333
1271,118229.21733333333
1272,158971.00933333332
1273,145440.118
1274,135605.52033333332
1275,140831.271
1276,124051.43733333334
1277,132285.55133333334
1278,159500.90466666667
1279,135333.74566666665
1280,149449.09666666668
1281,152441.68566666666
1282,152902.01466666666
1283,147393.35333333333
1284,137881.20533333335
1285,134039.06066666666
1286,148706.89333333334
1287,126190.62666666666
1288,130263.76433333334
1289,135164.94266666667
1290,128987.16966666667
1291,232213.31633333332
1292,155073.27933333334
1293,195251.737
1294,126716.672
1295,97956.31466666667
1296,72393.73166666667
1297,89519.86
1298,154213.57466666665
1299,136241.15466666667
1300,149077.80833333332
1301,147678.40733333334
1302,188117.48633333333
1303,167952.60033333334
1304,259223.49033333332
1305,142583.42
1306,92247.13333333333
1307,126616.795
1308,124438.10433333334
1309,154867.67133333333
1310,121489.39166666666
1311,126783.641
1312,140755.529
1313,138402.31466666667
1314,136424.855
1315,143820.361
1316,150595.78433333334
1317,127536.649
1318,122731.023
1319,110848.46866666667
1320,102858.90533333333
1321,101100.94
1322,105052.39633333334
1323,130531.77366666666
1324,137474.99433333334
1325,81278.208
1326,118193.30933333334
1327,89470.184
1328,216822.04766666668
1329,93818.23033333334
1330,117571.876
1331,85541.051
1332,171912.77533333332
1333,106109.33566666667
1334,117821.245
1335,102833.99133333334
1336,178423.07766666668
1337,122400.03066666667
1338,119550.62833333333
1339,77888.14933333333
1340,112974.07633333333
1341,139456.61666666667
1342,150285.30233333333
1343,146975.24166666667
1344,94955.87633333333
1345,93466.52266666667
1346,153673.15366666668
1347,149915.32466666665
1348,134190.06566666666
1349,136761.94566666667
1350,157698.36033333334
1351,145991.90666666668
1352,156999.753
1353,161991.05466666666
1354,99306.90766666667
1355,252115.182
1356,133702.22666666665
1357,133182.943
1358,182196.72333333333
1359,133840.391
1360,105463.064
1361,183222.62333333332
1362,224539.42366666667
1363,179701.28733333334
1364,154129.22866666666
1365,135936.53566666666
1366,144978.42
1367,206833.43366666668
1368,168550.48466666666
1369,232483.10066666667
1370,191900.28366666666
1371,220100.632
1372,291814.953
1373,217995.53
1374,218296.19533333334
1375,194941.27866666668
1376,171467.33366666667
1377,145859.95033333334
1378,183310.668
1379,193163.699
1380,204209.43866666665
1381,222619.57133333333
1382,150335.29833333334
1383,157704.38866666667
1384,124783.528
1385,213626.78266666667
1386,202459.89166666666
1387,220462.615
1388,213151.051
1389,281218.73366666667
1390,237816.27466666666
1391,226771.769
1392,235228.785
1393,140008.753
1394,197012.628
1395,211432.35033333334
1396,191974.996
1397,196267.89966666666
1398,136716.16466666668
1399,126366.125
1400,126874.468
1401,195434.34666666668
1402,121971.13233333333
1403,263112.894
1404,141920.36366666667
1405,134438.03433333334
1406,95023.62866666667
1407,113429.31066666667
1408,120324.59033333333
1409,161667.943
1410,108241.02633333333
1411,62429.06133333333
1412,104108.74
1413,142110.48633333333
1414,115898.55566666667
1415,159301.109
1416,146209.47333333333
1417,167037.214
1418,149175.693
1419,107019.12766666667
1420,152340.32633333333
1421,164413.441
1422,169966.742
1423,182113.14633333334
1424,185001.11066666667
1425,201976.373
1426,103574.36533333334
1427,127831.434
1428,63730.98
1429,89181.062
1430,132915.88866666667
1431,62549.714
1432,107184.10733333333
1433,64131.64666666667
1434,319033.5146666667
1435,290543.41366666666
1436,196453.44466666668
1437,146939.58033333335
1438,231799.92766666666
1439,159671.20433333333
1440,180352.10633333333
1441,181319.971
1442,347542.978
1443,352123.87
1444,114453.104
1445,200141.32666666666
1446,116517.50733333333
1447,128760.93966666667
1448,143608.40666666668
1449,83744.36666666667
1450,85397.011
1451,154790.76233333335
1452,88418.68266666666
1453,84296.51133333333
1454,84550.09566666666
1455,85224.29033333334
1456,152194.07566666667
1457,113944.92866666666
1458,227872.263
